Event,Macropulse,Width,Timestamp,Material Thickness
734,73.477,6.99,46100.0,NaN
735,73.577,7.04,45300.0,NaN
736,73.677,7.21,47900.0,NaN
737,73.777,6.99,46200.0,NaN
738,73.877,6.83,48200.0,NaN
739,73.977,7.23,45100.0,NaN
740,74.077,7.01,45900.0,NaN
741,74.177,7.13,48100.0,NaN
742,74.277,7.15,46000.0,NaN
743,74.377,7.18,51800.0,NaN
744,74.477,6.9,48100.0,NaN
745,74.577,7.11,50500.0,NaN
746,74.677,7.16,48200.0,NaN
747,74.777,6.89,47100.0,NaN
748,74.877,6.97,45600.0,NaN
749,74.977,7.2,44900.0,NaN
750,75.077,7.05,46500.0,NaN
751,75.177,6.8,42300.0,NaN
752,75.277,6.97,44400.0,NaN
753,75.377,7.16,45200.0,NaN
754,75.477,7.13,46400.0,NaN
755,75.577,6.97,42600.0,NaN
756,75.677,7.09,44400.0,NaN
757,75.777,6.97,46500.0,NaN
758,75.877,6.8,43900.0,NaN
759,75.977,7.0,45700.0,NaN
760,76.077,7.09,47500.0,NaN
761,76.177,7.1,46900.0,NaN
762,76.277,6.99,44400.0,NaN
763,76.377,6.98,44200.0,NaN
764,76.477,7.02,49900.0,NaN
765,76.577,7.07,43300.0,NaN
766,76.677,7.25,46000.0,NaN
767,76.777,7.1,47800.0,NaN
768,76.877,7.27,48900.0,NaN
769,76.977,6.81,46700.0,NaN
770,77.077,7.17,46800.0,NaN
771,77.177,7.08,46900.0,NaN
772,77.277,7.13,49900.0,NaN
773,77.377,7.0,49500.0,NaN
774,77.477,6.91,45900.0,NaN
775,77.577,6.97,45600.0,NaN
776,77.677,7.26,45800.0,NaN
777,77.777,6.86,47000.0,NaN
778,77.877,7.19,50600.0,NaN
779,77.977,7.09,50000.0,NaN
780,78.077,7.19,49000.0,NaN
781,78.177,7.31,50000.0,NaN
782,78.277,6.94,44800.0,NaN
783,78.377,7.09,50100.0,NaN
784,78.476,7.16,49200.0,NaN
785,78.576,7.18,46700.0,NaN
786,78.676,6.99,49300.0,NaN
787,78.776,7.0,48100.0,NaN
788,78.876,7.15,52400.0,NaN
789,78.976,7.06,44500.0,NaN
790,79.076,7.01,49100.0,NaN
791,79.176,7.14,49200.0,NaN
792,79.276,7.19,49500.0,NaN
793,79.376,7.13,46100.0,NaN
794,79.476,7.19,46600.0,NaN
795,79.576,7.37,53000.0,NaN
796,79.676,6.97,45300.0,NaN
797,79.776,7.06,46000.0,NaN
798,79.876,7.08,44300.0,NaN
799,79.976,7.21,51700.0,NaN
800,80.076,7.16,49800.0,NaN
801,80.176,7.05,48600.0,NaN
802,80.276,6.83,45000.0,NaN
803,80.376,7.1,50800.0,NaN
804,80.476,7.17,49500.0,NaN
805,80.576,7.09,46900.0,NaN
806,80.677,7.11,47600.0,NaN
807,80.777,7.02,45200.0,NaN
808,80.877,7.13,50300.0,NaN
809,80.977,7.2,47300.0,NaN
810,81.077,6.87,45400.0,NaN
811,81.177,7.16,50100.0,NaN
812,81.277,7.05,44600.0,NaN
813,81.377,7.21,53300.0,NaN
814,81.477,7.05,46200.0,NaN
815,81.577,6.93,44700.0,NaN
816,81.677,7.23,48200.0,NaN
817,81.777,7.04,45900.0,NaN
818,81.877,6.89,46600.0,NaN
819,81.977,7.22,47400.0,NaN
820,82.077,6.98,46500.0,NaN
821,82.177,7.23,50900.0,NaN
822,82.277,7.15,49500.0,NaN
823,82.377,6.79,46500.0,NaN
824,82.477,7.22,49100.0,NaN
825,82.577,7.17,48400.0,NaN
826,82.677,6.92,46300.0,NaN
827,82.777,7.11,46400.0,NaN
828,82.877,7.12,49700.0,NaN
829,82.977,7.24,48800.0,NaN
830,83.077,7.08,46100.0,NaN
831,83.177,7.15,49600.0,NaN
832,83.277,7.23,49500.0,NaN
833,83.377,7.15,48200.0,NaN
834,83.477,7.11,48800.0,NaN
835,83.577,7.17,48400.0,NaN
836,83.677,7.12,46400.0,NaN
837,83.728,6.9,48200.0,NaN
838,83.877,7.07,46600.0,NaN
839,83.977,6.89,48700.0,NaN
840,84.077,7.24,48300.0,NaN
841,84.177,7.1,47400.0,NaN
842,84.277,6.99,47800.0,NaN
843,84.377,7.11,48500.0,NaN
844,84.477,7.07,46200.0,NaN
845,84.577,7.14,50200.0,NaN
846,84.677,7.03,47200.0,NaN
847,84.777,7.0,46900.0,NaN
848,84.877,7.01,46700.0,NaN
849,84.977,6.98,44900.0,NaN
850,85.077,6.86,43600.0,NaN
851,85.177,7.18,50900.0,NaN
852,85.277,7.06,48500.0,NaN
853,85.377,7.08,48500.0,NaN
854,85.477,7.19,49500.0,NaN
855,85.577,7.28,46500.0,NaN
856,85.677,7.21,46800.0,NaN
857,85.777,7.23,45700.0,NaN
858,85.877,7.14,45900.0,NaN
859,85.977,7.13,45300.0,NaN
860,86.077,7.02,48100.0,NaN
861,86.177,7.0,43300.0,NaN
862,86.277,7.07,47000.0,NaN
863,86.377,7.05,48900.0,NaN
864,86.477,6.98,46700.0,NaN
865,86.577,7.12,46300.0,NaN
866,86.677,7.14,48900.0,NaN
867,86.777,7.13,46700.0,NaN
868,86.868,7.07,47100.0,NaN
869,86.977,7.13,45100.0,NaN
870,87.077,6.95,47900.0,NaN
871,87.177,7.02,47300.0,NaN
872,87.277,7.03,48200.0,NaN
873,87.377,7.19,43300.0,NaN
874,87.477,6.92,44900.0,NaN
875,87.577,6.82,43800.0,NaN
876,87.677,7.07,44800.0,NaN
877,87.777,7.21,48700.0,NaN
878,87.877,7.16,47200.0,NaN
879,87.977,7.22,47500.0,NaN
880,88.077,6.95,45900.0,NaN
881,88.177,7.13,45000.0,NaN
882,88.277,6.84,43400.0,NaN
883,88.377,6.91,48300.0,NaN
884,88.477,7.11,48000.0,NaN
885,88.577,7.13,46500.0,NaN
886,88.677,7.15,47600.0,NaN
887,88.777,7.23,48800.0,NaN
888,88.877,7.06,50100.0,NaN
889,88.977,7.07,46900.0,NaN
890,89.077,6.95,48200.0,NaN
891,89.177,6.95,46900.0,NaN
892,89.277,7.39,49600.0,NaN
893,89.377,6.88,48200.0,NaN
894,89.477,7.05,45000.0,NaN
895,89.577,6.92,45500.0,NaN
896,89.677,7.21,49500.0,NaN
897,89.777,7.07,48700.0,NaN
898,89.877,7.28,43400.0,NaN
899,89.977,7.08,44800.0,NaN
900,90.077,7.11,48500.0,NaN
901,90.177,6.9,45400.0,NaN
902,90.277,7.22,49600.0,NaN
903,90.377,7.12,45300.0,NaN
904,90.477,7.09,46400.0,NaN
905,90.577,7.02,50100.0,NaN
906,90.677,7.09,46700.0,NaN
907,90.776,6.89,44800.0,NaN
908,90.876,7.16,44200.0,NaN
909,90.976,7.19,44900.0,NaN
910,91.076,6.94,45600.0,NaN
911,91.176,7.23,50700.0,NaN
912,91.276,7.02,49400.0,NaN
913,91.376,7.2,49600.0,NaN
914,91.476,7.24,48100.0,NaN
915,91.576,7.15,48400.0,NaN
916,91.676,7.03,49100.0,NaN
917,91.776,7.17,50500.0,NaN
918,91.876,7.05,48700.0,NaN
919,91.976,6.89,45500.0,NaN
920,92.076,7.18,45000.0,NaN
921,92.176,6.94,47300.0,NaN
922,92.276,6.92,46000.0,NaN
923,92.376,7.3,50200.0,NaN
924,92.476,6.91,45100.0,NaN
925,92.576,7.04,48300.0,NaN
926,92.676,7.03,47700.0,NaN
927,92.776,6.98,47600.0,NaN
928,92.876,6.8,45900.0,NaN
929,92.976,7.07,48600.0,NaN
930,93.076,7.17,46000.0,NaN
931,93.176,7.07,48100.0,NaN
932,93.276,7.09,47200.0,NaN
933,93.376,6.86,45900.0,NaN
934,93.476,7.21,45900.0,NaN
935,93.576,6.88,44600.0,NaN
936,93.676,7.06,48200.0,NaN
937,93.776,7.17,49800.0,NaN
938,93.876,6.87,44900.0,NaN
939,93.976,6.88,43100.0,NaN
940,94.076,7.2,48200.0,NaN
941,94.176,7.03,49600.0,NaN
942,94.276,6.99,48600.0,NaN
943,94.376,7.22,49000.0,NaN
944,94.476,7.12,45200.0,NaN
945,94.576,7.24,49600.0,NaN
946,94.676,7.18,47900.0,NaN
947,94.776,7.26,49800.0,NaN
948,94.876,7.17,48000.0,NaN
949,94.976,6.9,47100.0,NaN
950,95.076,7.02,48800.0,NaN
951,95.176,6.99,47400.0,NaN
952,95.277,7.07,49600.0,NaN
953,95.377,7.13,46800.0,NaN
954,95.477,7.29,47800.0,NaN
955,95.577,7.12,47500.0,NaN
956,95.677,6.86,47100.0,NaN
957,95.777,7.01,49100.0,NaN
958,95.877,7.15,47500.0,NaN
959,95.977,6.97,47600.0,NaN
960,96.077,7.14,49900.0,NaN
961,96.177,7.11,48600.0,NaN
962,96.277,7.09,48700.0,NaN
963,96.377,7.37,45700.0,NaN
964,96.477,6.82,46400.0,NaN
965,96.577,6.99,45600.0,NaN
966,96.677,7.08,47000.0,NaN
967,96.777,7.14,47400.0,NaN
968,96.877,7.24,46000.0,NaN
969,96.977,6.92,47700.0,NaN
970,97.077,7.28,51700.0,NaN
971,97.177,6.99,46800.0,NaN
972,97.277,7.05,46900.0,NaN
973,97.377,6.96,46000.0,NaN
974,97.477,7.13,51100.0,NaN
975,97.577,7.16,50200.0,NaN
976,97.677,7.11,48200.0,NaN
977,97.777,7.11,45700.0,NaN
978,97.877,7.15,47700.0,NaN
979,97.977,7.28,53100.0,NaN
980,98.077,7.1,47700.0,NaN
981,98.177,7.08,50500.0,NaN
982,98.277,7.08,47400.0,NaN
983,98.377,7.02,47800.0,NaN
984,98.477,7.0,44100.0,NaN
985,98.577,7.06,45200.0,NaN
986,98.677,6.98,46600.0,NaN
987,98.777,6.96,43900.0,NaN
988,98.877,6.97,48700.0,NaN
989,98.977,7.17,46300.0,NaN
990,99.077,6.89,47400.0,NaN
991,99.177,7.28,49000.0,NaN
992,99.277,7.29,51300.0,NaN
993,99.377,7.14,45800.0,NaN
994,99.477,7.02,47500.0,NaN
995,99.577,7.11,51000.0,NaN
996,99.677,7.04,49000.0,NaN
997,99.777,7.04,47900.0,NaN
998,99.877,6.93,44100.0,NaN
999,99.977,7.18,47800.0,NaN
1000,100.077,6.8,44300.0,NaN
1001,100.177,7.07,47800.0,NaN
1002,100.277,7.18,50100.0,NaN
1003,100.377,7.18,48300.0,NaN
1004,100.477,6.93,46900.0,NaN
1005,100.577,6.89,46100.0,NaN
1006,100.677,7.3,49000.0,NaN
1007,100.777,7.05,49000.0,NaN
1008,100.877,7.08,47600.0,NaN
1009,100.977,6.91,46900.0,NaN
1010,101.077,7.17,49500.0,NaN
1011,101.177,6.88,44000.0,NaN
1012,101.277,7.12,46100.0,NaN
1013,101.377,6.95,43100.0,NaN
1014,101.477,7.19,47000.0,NaN
1015,101.577,7.22,50900.0,NaN
1016,101.677,7.3,48200.0,NaN
1017,101.777,7.24,49800.0,NaN
1018,101.877,6.9,46400.0,NaN
1019,101.977,7.17,47800.0,NaN
1020,102.077,7.02,48400.0,NaN
1021,102.177,7.1,47400.0,NaN
1022,102.277,7.21,47400.0,NaN
1023,102.377,7.24,49300.0,NaN
1024,102.477,6.96,48200.0,NaN
1025,102.577,7.21,48600.0,NaN
1026,102.677,6.99,45300.0,NaN
1027,102.777,7.37,47800.0,NaN
1028,102.877,7.01,49300.0,NaN
1029,102.976,7.06,45800.0,NaN
1030,103.076,7.1,49800.0,NaN
1031,103.176,6.73,43200.0,NaN
1032,103.276,7.07,47100.0,NaN
1033,103.376,7.2,44900.0,NaN
1034,103.476,6.99,47400.0,NaN
1035,103.576,7.17,47700.0,NaN
1036,103.676,7.01,44700.0,NaN
1037,103.776,7.05,46200.0,NaN
1038,103.876,6.93,44300.0,NaN
1039,103.976,7.03,44300.0,NaN
1040,104.076,6.97,44500.0,NaN
1041,104.176,7.02,48200.0,NaN
1042,104.276,6.91,45200.0,NaN
1043,104.376,6.98,46200.0,NaN
1044,104.476,7.12,47200.0,NaN
1045,104.576,6.76,42700.0,NaN
1046,104.676,7.15,43400.0,NaN
1047,104.776,7.0,46200.0,NaN
1048,104.876,7.09,48100.0,NaN
1049,104.976,6.75,43500.0,NaN
1050,105.076,7.0,42700.0,NaN
1051,105.176,7.25,52600.0,NaN
1052,105.276,7.02,48400.0,NaN
1053,105.376,7.08,49200.0,NaN
1054,105.476,7.13,48000.0,NaN
1055,105.576,7.05,48700.0,NaN
1056,105.676,6.75,43600.0,NaN
1057,105.776,6.95,44500.0,NaN
1058,105.876,7.12,46600.0,NaN
1059,105.976,7.04,47200.0,NaN
1060,106.076,6.96,50100.0,NaN
1061,106.176,7.24,47400.0,NaN
1062,106.276,7.16,48500.0,NaN
1063,106.376,7.03,47100.0,NaN
1064,106.476,7.02,45700.0,NaN
1065,106.576,7.14,43400.0,NaN
1066,106.676,6.94,44700.0,NaN
1067,106.776,6.94,43700.0,NaN
1068,106.876,7.09,47300.0,NaN
1069,106.976,7.01,47800.0,NaN
1070,107.076,6.91,43400.0,NaN
1071,107.176,6.98,46100.0,NaN
1072,107.276,7.12,50000.0,NaN
1073,107.376,7.03,46400.0,NaN
1074,107.476,7.1,46200.0,NaN
1075,107.576,7.13,46900.0,NaN
1076,107.676,7.02,47000.0,NaN
1077,107.776,7.18,45500.0,NaN
1078,107.876,6.93,46500.0,NaN
1079,107.976,7.19,48600.0,NaN
1080,108.076,6.89,44600.0,NaN
1081,108.176,7.16,48700.0,NaN
1082,108.276,7.07,49200.0,NaN
1083,108.376,6.97,46700.0,NaN
1084,108.476,7.14,48900.0,NaN
1085,108.576,7.05,48700.0,NaN
1086,108.676,6.93,44200.0,NaN
1087,108.776,7.1,47600.0,NaN
1088,108.876,6.91,46900.0,NaN
1089,108.976,7.06,46600.0,NaN
1090,109.076,7.17,46300.0,NaN
1091,109.176,7.06,47000.0,NaN
1092,109.276,7.1,46300.0,NaN
1093,109.376,6.85,46600.0,NaN
1094,109.476,6.92,46300.0,NaN
1095,109.576,7.27,45600.0,NaN
1096,109.676,7.11,45800.0,NaN
1097,109.776,7.13,45000.0,NaN
1098,109.876,7.09,49000.0,NaN
1099,109.977,6.9,48400.0,NaN
1100,110.077,7.22,50000.0,NaN
1101,110.177,7.11,45900.0,NaN
1102,110.277,7.11,46800.0,NaN
1103,110.377,6.91,48200.0,NaN
1104,110.477,7.21,48200.0,NaN
1105,110.577,7.04,49500.0,NaN
1106,110.677,7.0,48500.0,NaN
1107,110.777,6.96,50500.0,NaN
1108,110.877,7.31,47900.0,NaN
1109,110.977,7.01,46500.0,NaN
1110,111.077,6.98,48900.0,NaN
1111,111.177,7.26,47300.0,NaN
1112,111.277,7.29,51100.0,NaN
1113,111.377,7.03,45900.0,NaN
1114,111.477,7.24,49300.0,NaN
1115,111.577,7.0,47900.0,NaN
1116,111.677,7.02,48300.0,NaN
1117,111.777,7.13,48400.0,NaN
1118,111.877,7.03,50400.0,NaN
1119,111.977,7.08,45900.0,NaN
1120,112.077,6.72,46600.0,NaN
1121,112.177,7.03,48200.0,NaN
1122,112.277,6.95,46600.0,NaN
1123,112.377,7.13,49300.0,NaN
1124,112.477,7.06,49800.0,NaN
1125,112.577,7.22,49300.0,NaN
1126,112.677,7.09,52100.0,NaN
1127,112.777,7.29,49300.0,NaN
1128,112.877,7.01,46500.0,NaN
1129,112.977,7.18,45800.0,NaN
1130,113.077,7.12,48700.0,NaN
1131,113.177,7.26,49900.0,NaN
1132,113.277,7.1,48000.0,NaN
1133,113.377,7.26,50600.0,NaN
1134,113.477,6.99,44900.0,NaN
1135,113.577,7.13,47400.0,NaN
1136,113.677,6.96,45400.0,NaN
1137,113.777,7.06,47000.0,NaN
1138,113.877,6.84,44500.0,NaN
1139,113.977,6.83,46000.0,NaN
1140,114.077,7.18,46000.0,NaN
1141,114.177,7.05,43600.0,NaN
1142,114.277,7.19,50800.0,NaN
1143,114.377,7.18,51900.0,NaN
1144,114.477,6.98,46300.0,NaN
1145,114.577,6.96,47800.0,NaN
1146,114.677,7.16,46900.0,NaN
1147,114.777,6.99,46200.0,NaN
1148,114.877,7.27,48200.0,NaN
1149,114.977,6.83,41300.0,NaN
1150,115.077,7.07,50100.0,NaN
1151,115.176,7.02,45400.0,NaN
1152,115.276,7.07,51200.0,NaN
1153,115.376,7.0,46600.0,NaN
1154,115.476,7.15,46600.0,NaN
1155,115.576,6.85,43500.0,NaN
1156,115.676,7.17,46300.0,NaN
1157,115.776,7.1,49900.0,NaN
1158,115.876,7.01,45400.0,NaN
1159,115.976,6.9,46300.0,NaN
1160,116.076,7.31,50000.0,NaN
1161,116.176,7.29,50900.0,NaN
1162,116.276,7.04,47100.0,NaN
1163,116.376,7.03,47800.0,NaN
1164,116.476,7.07,48200.0,NaN
1165,116.576,7.08,46400.0,NaN
1166,116.676,7.31,53000.0,NaN
1167,116.776,7.05,46000.0,NaN
1168,116.876,7.15,47900.0,NaN
1169,116.976,7.13,50000.0,NaN
1170,117.076,6.69,46700.0,NaN
1171,117.176,7.18,47200.0,NaN
1172,117.276,6.98,45400.0,NaN
1173,117.376,6.93,48800.0,NaN
1174,117.476,7.08,45700.0,NaN
1175,117.576,7.25,48400.0,NaN
1176,117.676,7.03,44700.0,NaN
1177,117.776,7.01,44600.0,NaN
1178,117.876,7.04,45200.0,NaN
1179,117.976,7.04,45600.0,NaN
1180,118.076,6.85,45400.0,NaN
1181,118.176,6.87,45200.0,NaN
1182,118.276,6.87,46000.0,NaN
1183,118.376,7.01,48100.0,NaN
1184,118.476,7.13,50400.0,NaN
1185,118.576,6.96,47600.0,NaN
1186,118.676,7.09,46200.0,NaN
1187,118.776,6.8,45400.0,NaN
1188,118.876,7.14,46100.0,NaN
1189,118.976,7.19,45500.0,NaN
1190,119.076,7.18,49200.0,NaN
1191,119.176,6.99,51000.0,NaN
1192,119.276,7.29,48300.0,NaN
1193,119.376,7.17,47200.0,NaN
1194,119.476,7.01,44700.0,NaN
1195,119.576,7.0,48100.0,NaN
1196,119.676,7.19,45200.0,NaN
1197,119.776,7.02,46900.0,NaN
1198,119.876,7.04,44200.0,NaN
1199,119.976,7.2,47700.0,NaN
1200,120.076,6.92,48100.0,NaN
1201,120.176,7.15,46900.0,NaN
1202,120.276,6.96,47300.0,NaN
1203,120.376,7.02,46200.0,NaN
1204,120.476,7.22,48800.0,NaN
1205,120.576,7.19,47200.0,NaN
1206,120.676,7.06,46900.0,NaN
1207,120.776,7.08,47500.0,NaN
1208,120.876,7.23,44300.0,NaN
1209,120.976,6.85,43400.0,NaN
1210,121.076,7.26,47400.0,NaN
1211,121.176,7.1,47200.0,NaN
1212,121.207,7.16,51200.0,NaN
1213,121.376,7.26,46500.0,NaN
1214,121.476,7.0,44000.0,NaN
1215,121.576,6.99,45700.0,NaN
1216,121.676,6.9,45700.0,NaN
1217,121.776,6.93,47400.0,NaN
1218,121.876,7.26,44500.0,NaN
1219,121.976,6.85,46000.0,NaN
1220,122.076,7.14,47100.0,NaN
1221,122.176,7.24,50400.0,NaN
1222,122.276,6.96,46700.0,NaN
1223,122.376,7.03,47700.0,NaN
1224,122.476,7.02,45000.0,NaN
1225,122.576,6.84,44000.0,NaN
1226,122.676,6.97,48200.0,NaN
1227,122.776,6.93,47300.0,NaN
1228,122.876,7.19,46300.0,NaN
1229,122.976,7.19,49000.0,NaN
1230,123.076,6.92,46300.0,NaN
1231,123.176,7.09,46100.0,NaN
1232,123.276,7.24,49600.0,NaN
1233,123.376,6.88,46300.0,NaN
1234,123.476,6.87,42800.0,NaN
1235,123.576,6.98,47100.0,NaN
1236,123.676,7.01,42500.0,NaN
1237,123.776,7.17,45800.0,NaN
1238,123.876,7.06,46900.0,NaN
1239,123.976,6.89,42800.0,NaN
1240,124.076,6.97,45500.0,NaN
1241,124.176,6.97,43300.0,NaN
1242,124.276,7.02,45900.0,NaN
1243,124.376,6.92,45800.0,NaN
1244,124.476,7.04,47500.0,NaN
1245,124.577,7.23,45100.0,NaN
1246,124.677,7.06,46400.0,NaN
1247,124.777,6.99,45400.0,NaN
1248,124.877,6.95,43400.0,NaN
1249,124.977,7.17,47500.0,NaN
1250,125.077,7.12,46400.0,NaN
1251,125.177,7.16,47200.0,NaN
1252,125.277,7.15,45400.0,NaN
1253,125.377,7.04,44800.0,NaN
1254,125.477,7.1,46400.0,NaN
1255,125.577,6.9,43100.0,NaN
1256,125.677,7.15,48200.0,NaN
1257,125.777,7.16,48900.0,NaN
1258,125.877,7.15,47300.0,NaN
1259,125.977,7.0,43000.0,NaN
1260,126.077,6.98,46100.0,NaN
1261,126.177,7.07,47100.0,NaN
1262,126.277,7.22,48100.0,NaN
1263,126.377,6.97,45500.0,NaN
1264,126.477,7.07,46200.0,NaN
1265,126.577,6.97,44300.0,NaN
1266,126.677,7.24,47900.0,NaN
1267,126.777,7.18,47400.0,NaN
1268,126.877,7.05,47200.0,NaN
1269,126.977,6.9,46200.0,NaN
1270,127.077,7.18,47100.0,NaN
1271,127.177,6.98,43300.0,NaN
1272,127.277,7.22,45600.0,NaN
1273,127.376,6.98,45700.0,NaN
1274,127.476,7.03,47200.0,NaN
1275,127.576,7.15,47900.0,NaN
1276,127.676,6.95,49400.0,NaN
1277,127.776,7.28,47700.0,NaN
1278,127.876,7.18,49400.0,NaN
1279,127.976,7.07,47500.0,NaN
1280,128.076,7.03,50000.0,NaN
1281,128.176,7.13,48000.0,NaN
1282,128.276,6.98,47800.0,NaN
1283,128.376,7.25,48600.0,NaN
1284,128.476,7.2,48800.0,NaN
1285,128.576,6.92,46600.0,NaN
1286,128.676,6.97,45000.0,NaN
1287,128.776,7.16,49500.0,NaN
1288,128.876,7.09,47800.0,NaN
1289,128.976,6.87,45500.0,NaN
1290,129.076,6.95,47700.0,NaN
1291,129.176,7.18,47800.0,NaN
1292,129.276,7.03,45300.0,NaN
1293,129.376,7.06,47300.0,NaN
1294,129.476,7.31,47500.0,NaN
1295,129.576,7.18,44800.0,NaN
1296,129.676,6.8,45500.0,NaN
1297,129.776,7.06,47800.0,NaN
1298,129.876,6.87,46300.0,NaN
1299,129.976,6.92,42600.0,NaN
1300,130.076,6.95,45300.0,NaN
1301,130.176,7.01,45400.0,NaN
1302,130.276,7.01,44300.0,NaN
1303,130.376,6.97,43200.0,NaN
1304,130.476,7.07,42800.0,NaN
1305,130.576,7.01,44900.0,NaN
1306,130.676,6.94,43800.0,NaN
1307,130.776,7.08,47900.0,NaN
1308,130.876,7.17,45400.0,NaN
1309,130.976,7.02,48000.0,NaN
1310,131.076,7.1,43800.0,NaN
1311,131.176,6.87,47200.0,NaN
1312,131.276,6.92,46700.0,NaN
1313,131.376,6.93,43400.0,NaN
1314,131.476,6.97,50000.0,NaN
1315,131.576,6.69,39900.0,NaN
1316,131.676,7.26,44700.0,NaN
1317,131.776,7.21,49900.0,NaN
1318,131.876,6.98,45900.0,NaN
1319,131.976,6.93,50100.0,NaN
1320,132.076,7.17,47400.0,NaN
1321,132.176,7.0,47000.0,NaN
1322,132.276,7.03,48000.0,NaN
1323,132.376,7.11,47300.0,NaN
1324,132.476,6.9,42000.0,NaN
1325,132.576,7.07,48100.0,NaN
1326,132.676,7.23,47400.0,NaN
1327,132.776,7.3,48800.0,NaN
1328,132.876,7.13,49200.0,NaN
1329,132.976,6.95,46400.0,NaN
1330,133.076,7.06,48000.0,NaN
1331,133.176,6.95,47000.0,NaN
1332,133.276,6.99,45000.0,NaN
1333,133.376,7.17,50700.0,NaN
1334,133.476,6.95,48400.0,NaN
1335,133.576,7.1,48600.0,NaN
1336,133.676,6.96,48300.0,NaN
1337,133.776,7.29,50500.0,NaN
1338,133.876,7.0,47000.0,NaN
1339,133.976,7.13,50100.0,NaN
1340,134.076,7.21,49600.0,NaN
1341,134.176,7.11,50900.0,NaN
1342,134.276,7.04,48000.0,NaN
1343,134.376,7.22,50500.0,NaN
1344,134.476,7.13,47300.0,NaN
1345,134.576,7.13,44800.0,NaN
1346,134.676,7.14,46800.0,NaN
1347,134.776,7.07,46200.0,NaN
1348,134.876,7.03,49000.0,NaN
1349,134.976,7.02,47600.0,NaN
1350,135.076,7.1,49000.0,NaN
1351,135.176,7.2,48200.0,NaN
1352,135.276,6.97,50600.0,NaN
1353,135.376,6.94,49400.0,NaN
1354,135.476,7.1,46900.0,NaN
1355,135.576,7.03,48100.0,NaN
1356,135.676,7.07,44800.0,NaN
1357,135.776,7.16,49800.0,NaN
1358,135.876,7.06,48900.0,NaN
1359,135.976,6.99,45400.0,NaN
1360,136.076,7.1,49200.0,NaN
1361,136.176,7.12,51200.0,NaN
1362,136.276,6.98,46000.0,NaN
1363,136.376,7.11,44900.0,NaN
1364,136.476,7.15,47300.0,NaN
1365,136.576,6.96,46600.0,NaN
1366,136.676,7.27,48700.0,NaN
1367,136.776,7.15,50100.0,NaN
1368,136.876,7.15,45800.0,NaN
1369,136.976,7.18,47800.0,NaN
1370,137.076,7.05,47300.0,NaN
1371,137.176,7.0,44300.0,NaN
1372,137.276,7.08,48700.0,NaN
1373,137.376,7.09,47400.0,NaN
1374,137.476,7.0,48000.0,NaN
1375,137.576,7.12,49000.0,NaN
1376,137.676,7.17,47700.0,NaN
1377,137.776,6.91,42800.0,NaN
1378,137.876,7.09,47800.0,NaN
1379,137.976,7.09,47100.0,NaN
1380,138.076,7.01,48400.0,NaN
1381,138.176,6.98,45900.0,NaN
1382,138.276,7.06,50800.0,NaN
1383,138.376,7.17,47500.0,NaN
1384,138.461,7.27,47400.0,NaN
1385,138.576,7.11,47300.0,NaN
1386,138.676,7.06,48400.0,NaN
1387,138.776,7.04,45400.0,NaN
1388,138.876,7.26,48300.0,NaN
1389,138.976,6.89,44900.0,NaN
1390,139.076,7.03,43800.0,NaN
1391,139.176,6.86,43900.0,NaN
1392,139.277,7.04,46200.0,NaN
1393,139.377,7.2,44900.0,NaN
1394,139.477,7.22,49600.0,NaN
1395,139.577,7.06,44100.0,NaN
1396,139.676,7.16,47200.0,NaN
1397,139.776,7.13,46900.0,NaN
1398,139.876,7.11,48600.0,NaN
1399,139.976,7.3,48100.0,NaN
1400,140.076,6.96,46300.0,NaN
1401,140.176,7.07,47700.0,NaN
1402,140.276,6.91,46200.0,NaN
1403,140.376,7.0,45300.0,NaN
1404,140.476,7.34,51300.0,NaN
1405,140.576,7.05,43000.0,NaN
1406,140.676,7.06,47300.0,NaN
1407,140.776,7.24,52100.0,NaN
1408,140.876,7.07,47800.0,NaN
1409,140.976,7.26,46900.0,NaN
1410,141.076,7.25,48400.0,NaN
1411,141.176,7.13,43700.0,NaN
1412,141.276,6.86,46200.0,NaN
1413,141.376,6.98,46000.0,NaN
1414,141.476,7.36,49100.0,NaN
1415,141.576,7.15,50700.0,NaN
1416,141.676,6.92,43400.0,NaN
1417,141.776,7.11,46000.0,NaN
1418,141.876,6.96,45600.0,NaN
1419,141.976,6.96,44600.0,NaN
1420,142.076,7.12,47400.0,NaN
1421,142.176,7.33,47500.0,NaN
1422,142.276,7.09,48900.0,NaN
1423,142.376,7.18,45200.0,NaN
1424,142.476,7.04,44700.0,NaN
1425,142.576,7.11,45000.0,NaN
1426,142.676,6.96,43500.0,NaN
1427,142.776,7.03,49200.0,NaN
1428,142.876,7.14,48000.0,NaN
1429,142.976,7.12,51100.0,NaN
1430,143.076,7.13,45300.0,NaN
1431,143.176,7.34,47300.0,NaN
1432,143.276,7.15,47300.0,NaN
1433,143.376,7.06,47300.0,NaN
1434,143.476,7.02,47200.0,NaN
1435,143.576,6.94,44800.0,NaN
1436,143.676,7.05,47500.0,NaN
1437,143.776,6.97,44900.0,NaN
1438,143.876,7.07,48900.0,NaN
1439,143.976,6.87,45800.0,NaN
1440,144.076,7.09,46700.0,NaN
1441,144.176,7.07,48900.0,NaN
1442,144.276,7.12,46300.0,NaN
1443,144.376,6.98,45500.0,NaN
1444,144.476,7.07,47900.0,NaN
1445,144.576,7.31,46800.0,NaN
